Date,Close/Last,Volume,Open,High,Low
12/27/2024,$108.18,3966354,$109.44,$109.80,$106.5201
12/26/2024,$109.96,2224617,$109.78,$110.62,$108.8875
12/24/2024,$109.96,1848451,$109.78,$110.62,$108.8875
12/23/2024,$109.25,4097194,$108.53,$110.0842,$107.47
12/20/2024,$108.95,6709471,$105.30,$109.96,$104.50
12/19/2024,$107.07,10550220,$111.30,$111.44,$105.71
12/18/2024,$109.70,8810375,$118.805,$120.0986,$109.5101
12/17/2024,$119.49,8038115,$115.14,$119.85,$114.95
12/16/2024,$115.94,5178858,$115.725,$117.00,$114.69
12/13/2024,$114.63,4667226,$115.52,$116.50,$113.44
12/12/2024,$115.31,6059288,$116.22,$118.32,$115.15
12/11/2024,$117.37,6458961,$115.36,$117.86,$114.16
12/10/2024,$113.45,5139768,$114.78,$116.65,$112.685
12/09/2024,$115.29,6325663,$118.59,$118.94,$114.08
12/06/2024,$118.37,10136360,$116.72,$120.72,$116.40
12/05/2024,$114.09,5290978,$113.43,$115.46,$112.94
12/04/2024,$113.43,7736747,$112.33,$115.79,$112.30
12/03/2024,$111.86,8263372,$112.75,$113.79,$111.04
12/02/2024,$112.98,9839620,$115.22,$115.993,$111.12
11/29/2024,$115.60,6178258,$113.16,$116.3502,$112.53
11/27/2024,$112.54,4665567,$111.44,$112.59,$110.9436
11/26/2024,$112.08,8028961,$109.70,$113.90,$109.08
11/25/2024,$111.00,10139260,$109.30,$112.45,$108.63
11/22/2024,$106.96,7059852,$107.01,$107.50,$105.33
11/21/2024,$106.48,10624690,$103.74,$108.21,$103.26
11/20/2024,$103.94,7632630,$104.83,$105.07,$102.58
11/19/2024,$104.59,9038094,$104.31,$105.38,$103.27
11/18/2024,$105.88,6689797,$108.90,$109.11,$105.76
11/15/2024,$108.49,10764170,$107.10,$108.7891,$105.25
11/14/2024,$109.08,13147950,$115.29,$115.29,$109.00
11/13/2024,$115.09,20641950,$107.50,$115.62,$106.18
11/12/2024,$108.92,63946170,$107.52,$114.51,$106.00
11/11/2024,$89.99,20014080,$88.95,$92.16,$88.71
11/08/2024,$87.12,7439028,$85.60,$87.26,$85.25
11/07/2024,$85.55,6623650,$82.16,$85.84,$82.10
11/06/2024,$81.92,5169845,$81.55,$82.12,$80.13
11/05/2024,$79.57,4652276,$78.55,$80.04,$78.23
11/04/2024,$78.44,3584492,$78.71,$79.06,$77.70
11/01/2024,$78.99,6189927,$79.05,$79.89,$77.94
10/31/2024,$78.21,4636963,$79.75,$80.39,$77.1201
10/30/2024,$80.01,3712258,$80.03,$80.515,$79.28
10/29/2024,$80.39,5131268,$79.395,$80.80,$79.21
10/28/2024,$79.87,3327688,$79.615,$80.18,$79.315
10/25/2024,$79.05,3834492,$80.10,$80.97,$78.78
10/24/2024,$79.82,3981439,$80.00,$80.39,$78.84
10/23/2024,$79.66,4832327,$81.23,$81.91,$79.12
10/22/2024,$81.61,4624769,$81.50,$82.545,$81.16
10/21/2024,$82.66,5437933,$82.03,$83.255,$81.29
10/18/2024,$82.68,3862207,$82.25,$82.949,$82.03
10/17/2024,$81.63,3519763,$82.89,$83.18,$81.14
10/16/2024,$81.85,4929334,$81.95,$82.27,$80.34
10/15/2024,$81.93,6484748,$83.60,$83.77,$80.46
10/14/2024,$83.68,3759774,$83.84,$84.37,$82.66
10/11/2024,$83.24,3775014,$81.97,$84.20,$81.89
10/10/2024,$82.71,3937217,$82.36,$83.655,$82.2956
10/09/2024,$83.41,4741398,$82.63,$84.1187,$82.63
10/08/2024,$82.58,5723830,$81.00,$83.1399,$80.60
10/07/2024,$80.86,5495824,$81.85,$82.10,$80.30
10/04/2024,$82.43,7746218,$79.81,$82.64,$79.50
10/03/2024,$78.14,4625390,$78.50,$79.32,$77.69
10/02/2024,$79.10,3110518,$78.51,$79.305,$77.93
10/01/2024,$78.45,5656186,$80.00,$80.24,$77.77
09/30/2024,$80.14,4464743,$79.07,$80.36,$78.50
09/27/2024,$79.21,3973550,$80.82,$81.15,$79.19
09/26/2024,$80.75,5729728,$80.44,$81.09,$78.77
09/25/2024,$79.26,5021866,$80.13,$80.91,$79.01
09/24/2024,$80.33,5398248,$80.77,$81.07,$78.78
09/23/2024,$80.11,7896241,$79.00,$80.80,$78.85
09/20/2024,$78.72,5612851,$78.61,$79.52,$77.31
09/19/2024,$78.68,9864276,$77.40,$79.31,$76.64
09/18/2024,$75.22,7039412,$74.83,$76.97,$74.59
09/17/2024,$74.45,8177379,$75.50,$75.76,$73.66
09/16/2024,$73.58,4184662,$72.10,$73.70,$71.47
09/13/2024,$72.45,5655578,$71.83,$73.44,$71.76
09/12/2024,$71.31,6187657,$70.72,$71.98,$69.63
09/11/2024,$71.52,7063324,$68.55,$71.76,$68.10
09/10/2024,$68.17,4530328,$68.79,$68.90,$66.95
09/09/2024,$68.13,4298599,$68.48,$69.49,$67.14
09/06/2024,$67.01,7380375,$70.38,$70.5588,$65.86
09/05/2024,$70.11,3296182,$70.00,$70.93,$69.305
09/04/2024,$70.22,4612763,$70.86,$71.75,$69.62
09/03/2024,$71.26,5773632,$73.15,$73.22,$70.82
08/30/2024,$74.07,3019334,$73.55,$74.33,$73.12
08/29/2024,$73.27,3620083,$72.90,$74.34,$72.87
08/28/2024,$72.53,5551651,$74.23,$74.37,$71.76
08/27/2024,$74.53,4389771,$74.47,$74.87,$72.86
08/26/2024,$74.95,4047032,$76.11,$76.83,$74.92
08/23/2024,$76.14,5405570,$75.00,$76.44,$74.69
08/22/2024,$74.30,4772884,$76.04,$76.30,$74.23
08/21/2024,$76.14,5760476,$75.00,$76.20,$74.87
08/20/2024,$74.87,8513028,$75.00,$75.68,$74.1601
08/19/2024,$75.16,6246672,$74.55,$75.17,$73.92
08/16/2024,$74.55,5403596,$74.33,$75.355,$74.105
08/15/2024,$74.85,10849740,$73.02,$74.91,$73.01
08/14/2024,$71.59,9032343,$70.34,$71.76,$69.94
08/13/2024,$69.90,10545520,$68.84,$70.07,$68.68
08/12/2024,$68.31,11134020,$69.09,$70.7329,$68.05
08/09/2024,$69.30,10931240,$68.16,$69.325,$67.415
08/08/2024,$68.55,19891540,$64.24,$68.78,$63.91
08/07/2024,$63.89,49976630,$64.50,$67.78,$63.55
08/06/2024,$54.22,18567200,$53.14,$54.89,$52.34
08/05/2024,$52.26,16525150,$48.586,$53.36,$48.56
08/02/2024,$54.43,18357850,$54.61,$55.18,$52.545
08/01/2024,$58.17,9598272,$61.60,$62.00,$57.25
07/31/2024,$61.20,8649437,$60.32,$61.88,$60.13
07/30/2024,$59.20,6669821,$59.83,$61.02,$58.93
07/29/2024,$59.87,5046001,$60.15,$60.57,$59.52
07/26/2024,$59.94,5256449,$61.42,$61.52,$59.81
07/25/2024,$59.44,6873349,$59.27,$60.975,$58.04
07/24/2024,$59.27,8255632,$62.10,$62.52,$59.16
07/23/2024,$62.66,5392678,$63.00,$63.64,$62.65
07/22/2024,$62.69,9143762,$63.46,$63.78,$61.44
07/19/2024,$63.16,6686108,$62.51,$64.18,$62.45
07/18/2024,$63.11,7904809,$65.90,$66.09,$62.72
07/17/2024,$64.81,14176030,$68.17,$68.40,$63.70
07/16/2024,$69.72,21416780,$67.26,$70.04,$66.83
07/15/2024,$64.21,7073314,$65.03,$65.23,$63.93
07/12/2024,$64.89,7778507,$65.85,$65.985,$64.63
07/11/2024,$65.31,7238471,$65.65,$66.17,$64.79
07/10/2024,$65.61,7120981,$66.30,$66.33,$64.61
07/09/2024,$66.13,6528412,$67.04,$67.52,$65.7216
07/08/2024,$67.34,4605982,$67.53,$67.7929,$66.94
07/05/2024,$67.63,6441542,$66.945,$68.0426,$66.36
07/03/2024,$66.73,3930953,$66.26,$67.2195,$66.26
07/02/2024,$66.06,6762944,$64.88,$66.13,$64.34
07/01/2024,$64.63,8395432,$65.96,$65.97,$63.05
06/28/2024,$66.05,6650603,$66.60,$67.18,$65.46
06/27/2024,$66.37,7716305,$65.29,$66.84,$65.16
06/26/2024,$65.45,6978934,$65.20,$65.53,$64.44
06/25/2024,$64.78,6484648,$64.48,$65.49,$64.06
06/24/2024,$64.31,10464460,$65.62,$65.82,$63.41
06/21/2024,$65.03,8199691,$63.81,$65.19,$63.41
06/20/2024,$63.88,7405092,$64.38,$64.8701,$63.15
06/18/2024,$64.25,11280560,$65.90,$66.11,$63.97
06/17/2024,$66.52,12112110,$67.25,$67.33,$64.75
06/14/2024,$67.66,17915790,$65.86,$68.21,$65.43
06/13/2024,$64.69,9163372,$65.60,$65.79,$64.13
06/12/2024,$65.47,13945160,$64.62,$66.51,$64.22
06/11/2024,$63.82,11760150,$63.87,$64.69,$63.23
06/10/2024,$63.01,10629080,$61.38,$63.74,$61.27
06/07/2024,$61.59,7099220,$61.275,$61.9399,$60.66
06/06/2024,$61.46,7391326,$60.15,$61.48,$60.15
06/05/2024,$61.25,11092510,$61.18,$61.70,$60.28
06/04/2024,$60.68,11589720,$59.46,$60.685,$59.21
06/03/2024,$59.70,8640326,$59.41,$59.9399,$58.38
05/31/2024,$59.15,12261100,$58.80,$59.23,$57.75
05/30/2024,$58.54,9829808,$58.41,$58.7799,$57.91
05/29/2024,$58.37,7783999,$57.55,$58.57,$57.26
05/28/2024,$58.19,10785180,$57.01,$58.22,$56.31
05/24/2024,$56.97,8537230,$57.11,$58.06,$56.91
05/23/2024,$57.64,11415470,$58.61,$59.08,$57.48
05/22/2024,$58.70,18624540,$58.88,$60.11,$58.21
05/21/2024,$57.02,13778740,$58.50,$58.62,$57.01
05/20/2024,$58.91,7786148,$58.87,$59.21,$58.30
05/17/2024,$58.53,12303950,$57.95,$58.59,$57.04
05/16/2024,$57.81,9636023,$58.65,$58.99,$57.78
05/15/2024,$58.77,11174310,$59.17,$59.67,$58.35
05/14/2024,$58.03,20334780,$58.66,$58.77,$56.92
05/13/2024,$58.78,12847560,$59.07,$59.48,$58.26
05/10/2024,$58.94,30675580,$62.72,$62.74,$58.65
05/09/2024,$62.45,19819720,$63.57,$63.80,$61.61
05/08/2024,$62.73,58311570,$63.67,$64.20,$60.6401
05/07/2024,$77.05,11383810,$76.53,$77.825,$75.295
05/06/2024,$77.37,11042610,$75.00,$77.80,$74.42
05/03/2024,$74.46,7346442,$73.78,$74.88,$73.06
05/02/2024,$72.00,5387070,$71.99,$72.72,$70.23
05/01/2024,$70.40,7436748,$70.21,$72.08,$68.88
04/30/2024,$70.20,8246161,$72.40,$74.48,$70.18
04/29/2024,$72.48,10108810,$73.81,$74.04,$71.38
04/26/2024,$71.33,4611766,$71.32,$71.83,$70.735
04/25/2024,$70.55,6770470,$70.43,$71.36,$69.5692
04/24/2024,$72.26,6086539,$74.40,$74.716,$71.65
04/23/2024,$74.01,9517493,$71.28,$74.59,$71.22
04/22/2024,$70.55,5908214,$70.05,$71.27,$69.32
04/19/2024,$69.67,11077730,$71.00,$71.63,$68.79
04/18/2024,$69.51,7360491,$69.33,$70.95,$68.15
04/17/2024,$69.41,8373238,$69.50,$71.00,$68.97
04/16/2024,$68.70,9249204,$68.47,$69.34,$68.015
04/15/2024,$68.57,8733162,$70.00,$70.41,$68.39
04/12/2024,$70.00,11042550,$70.89,$71.19,$69.19
04/11/2024,$71.57,11728030,$71.98,$72.27,$70.49
04/10/2024,$71.98,8018265,$72.80,$73.12,$71.59
